name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
University of the Arts London: Wimbledon College of A,Main Building ,Merton Hall Road ,SW19 3QA,Merton,https://www.arts.ac.uk/colleges/wimbledon-college-of-arts,48049311,E09000024,Wimbledon Town & Dundonald,E05013829,51.41350764,-0.21213045,524429.7802,169792.6342
University of Westminster Archives,Archive Services ISLS ,4-12 Little Titchfield Street ,W1W 7UW,Westminster,https://www.westminster.ac.uk/about-us/our-facilities-and-services/archive-services,10033537542,E09000033,West End,E05013808,51.51819661,-0.141078952,529075.0116,181557.003
V & A Museum of Childhood,Cambridge Heath Road, ,E2 9PA,Tower Hamlets,https://www.vam.ac.uk/moc/,6039165,E09000030,Bethnal Green,E05009317,51.52905531,-0.054881955,535023.0104,182920.0083
V&A Archive of Art and Design,Blythe House 23 Blythe Road, ,W14 0QX,Hammersmith and Fulham,https://www.vam.ac.uk/info/archive-of-art-and-design,34062985,E09000013,Brook Green,E05013735,51.49641388,-0.213841724,524086.0125,179009.0033
V&A Department of Theatre and Performance,23 Blythe Road, ,W14 0QX,Hammersmith and Fulham,https://www.vam.ac.uk/collections/theatre-performance,34062985,E09000013,Brook Green,E05013735,51.49641388,-0.213841724,524086.0125,179009.0033
Victim Support National Centre,Octavia House ,50 Banner Street ,EC1Y8ST,Westminster,https://www.victimsupport.org.uk/,10033595943,E09000033,West End,E05013808,51.52097037,-0.143603839,528892.0113,181861.0026
"Victoria & Albert Museum, Department of Designs, Prin",Cromwell Road, ,SW7 2RL,Kensington and Chelsea,http://www.vam.ac.uk/page/d/drawings/,217108016,E09000020,Brompton & Hans Town,E05009389,51.49690228,-0.172098033,526982.1428,179134.8334
Wallace Collection,Hertford House ,Manchester Square ,W1U 3BN,Westminster,https://www.wallacecollection.org/,10033582984,E09000033,Marylebone,E05013801,51.51716928,-0.152896625,528258.0117,181422.0032
Waltham Forest Archives,Vestry House Museum ,Vestry Road  Walthamstow,E17 9NH,Waltham Forest,https://walthamforest.gov.uk/content/waltham-forest-archives-and-local-studies-library,1.00E+11,E09000031,Hoe Street,E05013893,51.58401371,-0.012739358,537780.006,189110
Wandsworth Heritage Service,Battersea Library 1st floor,265 Lavender Hill ,SW11 1JB,Wandsworth,https://www.better.org.uk/library/london/wandsworth/wandsworth-heritage-service,1.00E+11,E09000032,Lavender,E05014014,51.4640283,-0.164141817,527626.0119,175493.0021
Wandsworth Museum,38 West Hill ,Wandsworth ,SW18 1RZ,Wandsworth,https://www.bac.org.uk/content/39415/to_archive/wandsworth_museum/wandsworth_museum,121007255,E09000032,East Putney,E05014011,51.45713641,-0.200476777,525121.013,174664.0028
Wapping Police Station Museum,98 Wapping High Street, ,EC1,Tower Hamlets,http://www.thamespolicemuseum.org.uk/museum.html,6009795,E09000030,St Katharine's & Wapping,E05009330,51.50309221,-0.058596465,534842.0117,180026.0024
Wellcome Collection,183 Euston Road, ,NW1 2BE,Camden,https://wellcomecollection.org/,5083806,E09000007,Bloomsbury,E05013653,51.52589757,-0.133917455,529550.0116,182426.0021
Westminster Abbey Library and Muniment Room,The Cloisters ,Westminster Abbey ,SW1P 3PA,Westminster,https://www.westminster-abbey.org/about-the-abbey/library-research/,1.00E+11,E09000033,St James's,E05013806,51.4990043,-0.127394947,530079.0128,179447.0023
Westminster Baptist Church,100 Horseferry Road, ,SW1P 2EE,Westminster,http://www.westminsterbaptistchurch.co.uk/,1.00E+11,E09000033,St James's,E05013806,51.49499663,-0.131535466,529803.0138,178994.0027
Westminster Diocesan Archives,16a Abingdon Road ,Kensington ,W8 6AF,Kensington and Chelsea,https://rcdow.org.uk/diocese/archives/,,E09000020,Abingdon,E05009388,51.49879422,-0.196996868,525248.716,179302.3626
Westminster School Archive,17 Dean's Yard, ,SW1 3PB,Westminster,https://www.westminster.org.uk/about/our-history/archives-and-collections/,10033600108,E09000033,St James's,E05013806,51.49820881,-0.128263203,530021.013,179357.0019
Whitechapel Art Gallery,Whitechapel High Street, ,E1 7QX,Tower Hamlets,https://www.whitechapelgallery.org/,6000113,E09000030,Spitalfields & Banglatown,E05009333,51.51614774,-0.070465394,533980.012,181456.0035
Wigmore Hall,36 Wigmore Street, ,W1H 0BP,Westminster,https://wigmore-hall.org.uk/,1.00E+11,E09000033,Marylebone,E05013801,51.51665556,-0.148261914,528581.0118,181373.0025
William Morris Gallery,Water House ,Lloyd Park  Forest Road,E17 4PP,Waltham Forest,https://www.wmgallery.org.uk/,2.00E+11,E09000031,William Morris,E05013902,51.59130071,-0.020376611,537229.0076,189906.0012
William Morris Society,Kelmscott House ,26 Upper Mall  Hammersmith,W6 9TA,Hammersmith and Fulham,https://williammorrissociety.org/,34008094,E09000013,Ravenscourt,E05013746,51.49058179,-0.235504366,522598.0142,178324.0024
Wilton's Music Hall,Graces Alley, ,E1 8JB,Tower Hamlets,https://www.wiltons.org.uk/,6006845,E09000030,Whitechapel,E05009336,51.51061305,-0.066937948,534241.012,180847.0031
Wimbledon Lawn Tennis Museum: Kenneth Ritchie Wimbled,Church Road, ,SW19 5AE,Merton,https://www.wimbledon.com/en_GB/atoz/library_research_enquiries.html,48100056,E09000024,Village,E05013825,51.43449072,-0.2144734,524210.0122,172122.0027
Wimbledon Society Museum of Local History,22 Ridgway ,Wimbledon ,SW19 4QD,Merton,http://www.wimbledonmuseum.org.uk/,48059798,E09000024,Village,E05013825,51.42361787,-0.216205974,524119.0097,170910.0048
Working Men's Club & Institute Union Ltd,253-254 Upper Street, ,N1 1RY,Islington,http://www.wmciu.org.uk/,5300094941,E09000019,Laycock,E05013708,51.54566034,-0.103441508,531607.0097,184678.0007
World Development Movement,25 Beehive Place, ,SW9 7QR,Lambeth,https://www.globaljustice.org.uk/,1.00E+11,E09000022,Brixton Windrush,E05014098,51.46394243,-0.113972754,531111.0099,175572.0008
World Rugby Museum,Twickenham Stadium ,Rugby Road Twickenham,TW1 1DZ,Richmond upon Thames,http://www.worldrugbymuseum.com/,1.00E+11,E09000027,St Margarets & North Twickenham,E05013785,51.45564884,-0.341739408,515311.0146,174267.0046
Worshipful Society of Apothecaries,Apothecaries' Hall ,Blackfriars Lane ,EC4V 6EJ,City of London,https://www.apothecaries.org/,95511244,E09000001,Farringdon Within,E05009304,51.51289096,-0.102886619,531740.0113,181035.0019
Zoological Society of London,The Library Zoological Society of London ,Regent's Park ,NW1 4RY,Westminster,https://www.zsl.org/,10033539882,E09000033,Regent's Park,E05013805,51.53572042,-0.155706918,528011.0118,183480.0026
Liberal Jewish Synagogue,28 St John's Wood Road, ,NW8 7HA,Westminster,https://www.ljs.org/,,E09000033,Regent's Park,E05013805,51.52827324,-0.172582487,526861.3627,182622.4976
Noel Coward Archive Trust,Paddock Suite, The Courtyard 55 Charterhouse Street,EC1M 6HA,Islington,https://www.noelcoward.com/archive-trust,,E09000019,Clerkenwell,E05013702,51.51936412,-0.103696638,531665.1475,181753.3632
United Reformed Church Archive,86 Tavistock Place, ,WC1H 9RT,Camden,https://urcarchive.org.uk/clergy-and-office-holders/archive-and-records.html,,E09000007,King's Cross,E05013666,51.52886703,-0.121732493,530386.756,182777.8299
University West of England Archives ,University of West London,St Mary's Road ,W5 5RF,Ealing,https://www.uwl.ac.uk/current-students/library/about-library-and-archive/university-west-london-archive,,E09000009,Ealing Common,E05013521,51.50700614,-0.30312115,517861.6383,180039.5259
Iniva Stuart Hall Library ,16 John Islip Street, ,SW1P 4JU,Westminster,https://iniva.org/,,E09000033,Vincent Square,E05013807,51.49048,-0.12929,529971.7153,178495.7289
